,Quantity,InvoiceDate,Category
12253,20,2010-12-07 12:21:00,Storage/Laundry bags
12321,6,2010-12-07 13:01:00,Storage/Laundry bags
12327,4,2010-12-07 13:01:00,Storage/Laundry bags
12342,4,2010-12-07 13:01:00,Storage/Laundry bags
12365,2,2010-12-07 13:13:00,Storage/Laundry bags
12409,5,2010-12-07 13:18:00,Storage/Laundry bags
12412,4,2010-12-07 13:18:00,Storage/Laundry bags
12480,1,2010-12-07 13:29:00,Storage/Laundry bags
12485,1,2010-12-07 13:29:00,Storage/Laundry bags
12486,1,2010-12-07 13:29:00,Storage/Laundry bags
12487,1,2010-12-07 13:29:00,Storage/Laundry bags
12489,1,2010-12-07 13:29:00,Storage/Laundry bags
12491,1,2010-12-07 13:29:00,Storage/Laundry bags
12514,4,2010-12-07 13:45:00,Storage/Laundry bags
12515,4,2010-12-07 13:45:00,Storage/Laundry bags
12542,3,2010-12-07 14:29:00,Storage/Laundry bags
12543,3,2010-12-07 14:29:00,Storage/Laundry bags
12544,2,2010-12-07 14:29:00,Storage/Laundry bags
12561,1,2010-12-07 14:31:00,Storage/Laundry bags
12601,1,2010-12-07 14:41:00,Storage/Laundry bags
12619,1,2010-12-07 14:41:00,Storage/Laundry bags
12683,72,2010-12-07 14:58:00,Storage/Laundry bags
12716,4,2010-12-07 15:03:00,Storage/Laundry bags
12722,1,2010-12-07 15:14:00,Storage/Laundry bags
12831,4,2010-12-07 15:28:00,Storage/Laundry bags
12837,3,2010-12-07 15:28:00,Storage/Laundry bags
12912,1,2010-12-07 15:28:00,Storage/Laundry bags
12929,1,2010-12-07 15:28:00,Storage/Laundry bags
12995,1,2010-12-07 15:28:00,Storage/Laundry bags
13044,2,2010-12-07 15:28:00,Storage/Laundry bags
13045,3,2010-12-07 15:28:00,Storage/Laundry bags
13072,1,2010-12-07 15:28:00,Storage/Laundry bags
13073,5,2010-12-07 15:28:00,Storage/Laundry bags
13074,1,2010-12-07 15:28:00,Storage/Laundry bags
13075,2,2010-12-07 15:28:00,Storage/Laundry bags
13076,1,2010-12-07 15:28:00,Storage/Laundry bags
13107,2,2010-12-07 15:28:00,Storage/Laundry bags
13108,1,2010-12-07 15:28:00,Storage/Laundry bags
13109,1,2010-12-07 15:28:00,Storage/Laundry bags
13128,1,2010-12-07 15:28:00,Storage/Laundry bags
13242,1,2010-12-07 15:28:00,Storage/Laundry bags
13243,1,2010-12-07 15:28:00,Storage/Laundry bags
13244,4,2010-12-07 15:28:00,Storage/Laundry bags
13245,3,2010-12-07 15:28:00,Storage/Laundry bags
13246,3,2010-12-07 15:28:00,Storage/Laundry bags
13247,1,2010-12-07 15:28:00,Storage/Laundry bags
13298,61,2010-12-07 15:31:00,Storage/Laundry bags
13299,56,2010-12-07 15:31:00,Storage/Laundry bags
13300,99,2010-12-07 15:31:00,Storage/Laundry bags
13301,30,2010-12-07 15:31:00,Storage/Laundry bags
13303,1,2010-12-07 15:31:00,Storage/Laundry bags
13304,31,2010-12-07 15:31:00,Storage/Laundry bags
13318,11,2010-12-07 15:31:00,Storage/Laundry bags
13322,20,2010-12-07 15:31:00,Storage/Laundry bags
13323,20,2010-12-07 15:31:00,Storage/Laundry bags
13351,1,2010-12-07 15:31:00,Storage/Laundry bags
13357,16,2010-12-07 15:31:00,Storage/Laundry bags
13359,1,2010-12-07 15:31:00,Storage/Laundry bags
13361,50,2010-12-07 15:31:00,Storage/Laundry bags
13362,258,2010-12-07 15:31:00,Storage/Laundry bags
13398,2,2010-12-07 15:32:00,Storage/Laundry bags
13415,1,2010-12-07 15:32:00,Storage/Laundry bags
13455,1,2010-12-07 15:32:00,Storage/Laundry bags
13485,3,2010-12-07 15:33:00,Storage/Laundry bags
13490,1,2010-12-07 15:33:00,Storage/Laundry bags
13521,1,2010-12-07 15:33:00,Storage/Laundry bags
13522,3,2010-12-07 15:33:00,Storage/Laundry bags
13536,1,2010-12-07 15:33:00,Storage/Laundry bags
13572,2,2010-12-07 15:34:00,Storage/Laundry bags
13587,1,2010-12-07 15:34:00,Storage/Laundry bags
13596,1,2010-12-07 15:34:00,Storage/Laundry bags
13598,1,2010-12-07 15:34:00,Storage/Laundry bags
13599,1,2010-12-07 15:34:00,Storage/Laundry bags
13600,1,2010-12-07 15:34:00,Storage/Laundry bags
13619,2,2010-12-07 15:34:00,Storage/Laundry bags
13645,2,2010-12-07 15:34:00,Storage/Laundry bags
13646,3,2010-12-07 15:34:00,Storage/Laundry bags
13662,1,2010-12-07 15:34:00,Storage/Laundry bags
13687,6,2010-12-07 15:34:00,Storage/Laundry bags
13690,4,2010-12-07 15:34:00,Storage/Laundry bags
13713,2,2010-12-07 15:34:00,Storage/Laundry bags
13716,1,2010-12-07 15:34:00,Storage/Laundry bags
13735,3,2010-12-07 15:34:00,Storage/Laundry bags
13736,9,2010-12-07 15:34:00,Storage/Laundry bags
13807,1,2010-12-07 15:39:00,Storage/Laundry bags
13844,10,2010-12-07 15:48:00,Storage/Laundry bags
13853,20,2010-12-07 15:48:00,Storage/Laundry bags
13854,10,2010-12-07 15:48:00,Storage/Laundry bags
13855,10,2010-12-07 15:48:00,Storage/Laundry bags
13856,10,2010-12-07 15:48:00,Storage/Laundry bags
13857,10,2010-12-07 15:48:00,Storage/Laundry bags
13858,10,2010-12-07 15:48:00,Storage/Laundry bags
13863,10,2010-12-07 15:48:00,Storage/Laundry bags
13884,1,2010-12-07 15:54:00,Storage/Laundry bags
13888,1,2010-12-07 15:54:00,Storage/Laundry bags
13902,1,2010-12-07 15:59:00,Storage/Laundry bags
13908,1,2010-12-07 15:59:00,Storage/Laundry bags
13914,1,2010-12-07 15:59:00,Storage/Laundry bags
13955,1,2010-12-07 18:36:00,Storage/Laundry bags
13960,3,2010-12-07 18:36:00,Storage/Laundry bags
13961,1,2010-12-07 18:36:00,Storage/Laundry bags
13971,1,2010-12-07 18:36:00,Storage/Laundry bags
13972,2,2010-12-07 18:36:00,Storage/Laundry bags
13997,2,2010-12-07 18:36:00,Storage/Laundry bags
14019,2,2010-12-07 18:36:00,Storage/Laundry bags
14042,3,2010-12-07 18:36:00,Storage/Laundry bags
14043,1,2010-12-07 18:36:00,Storage/Laundry bags
14044,1,2010-12-07 18:36:00,Storage/Laundry bags
14136,1,2010-12-07 18:36:00,Storage/Laundry bags
14149,3,2010-12-07 18:36:00,Storage/Laundry bags
14150,1,2010-12-07 18:36:00,Storage/Laundry bags
14151,1,2010-12-07 18:36:00,Storage/Laundry bags
14261,4,2010-12-07 18:36:00,Storage/Laundry bags
14284,2,2010-12-07 18:36:00,Storage/Laundry bags
14461,10,2010-12-08 09:51:00,Storage/Laundry bags
14463,12,2010-12-08 09:51:00,Storage/Laundry bags
14704,12,2010-12-08 10:53:00,Storage/Laundry bags
14728,10,2010-12-08 11:02:00,Storage/Laundry bags
14762,12,2010-12-08 11:31:00,Storage/Laundry bags
14805,10,2010-12-08 12:01:00,Storage/Laundry bags
14807,10,2010-12-08 12:01:00,Storage/Laundry bags
14832,1,2010-12-08 12:06:00,Storage/Laundry bags
14835,4,2010-12-08 12:06:00,Storage/Laundry bags
14894,10,2010-12-08 12:11:00,Storage/Laundry bags
14918,1,2010-12-08 12:17:00,Storage/Laundry bags
14939,12,2010-12-08 12:24:00,Storage/Laundry bags
14943,12,2010-12-08 12:24:00,Storage/Laundry bags
14944,10,2010-12-08 12:24:00,Storage/Laundry bags
14962,2,2010-12-08 12:35:00,Storage/Laundry bags
14989,2,2010-12-08 12:35:00,Storage/Laundry bags
15001,1,2010-12-08 12:35:00,Storage/Laundry bags
15054,1,2010-12-08 12:36:00,Storage/Laundry bags
15055,1,2010-12-08 12:36:00,Storage/Laundry bags
15057,2,2010-12-08 12:36:00,Storage/Laundry bags
15124,1,2010-12-08 12:45:00,Storage/Laundry bags
15144,1,2010-12-08 12:46:00,Storage/Laundry bags
15168,2,2010-12-08 12:46:00,Storage/Laundry bags
15288,3,2010-12-08 12:57:00,Storage/Laundry bags
15289,3,2010-12-08 12:57:00,Storage/Laundry bags
15290,3,2010-12-08 12:57:00,Storage/Laundry bags
15291,3,2010-12-08 12:57:00,Storage/Laundry bags
15295,3,2010-12-08 12:57:00,Storage/Laundry bags
15298,200,2010-12-08 12:57:00,Storage/Laundry bags
15299,100,2010-12-08 12:57:00,Storage/Laundry bags
15300,100,2010-12-08 12:57:00,Storage/Laundry bags
15301,100,2010-12-08 12:57:00,Storage/Laundry bags
15302,200,2010-12-08 12:57:00,Storage/Laundry bags
15303,200,2010-12-08 12:57:00,Storage/Laundry bags
15306,100,2010-12-08 12:57:00,Storage/Laundry bags
15375,1,2010-12-08 13:07:00,Storage/Laundry bags
15487,10,2010-12-08 13:49:00,Storage/Laundry bags
15621,3,2010-12-08 14:25:00,Storage/Laundry bags
15622,1,2010-12-08 14:25:00,Storage/Laundry bags
15638,2,2010-12-08 14:25:00,Storage/Laundry bags
15640,2,2010-12-08 14:25:00,Storage/Laundry bags
15645,4,2010-12-08 14:25:00,Storage/Laundry bags
15651,1,2010-12-08 14:25:00,Storage/Laundry bags
15827,1,2010-12-08 14:25:00,Storage/Laundry bags
15860,1,2010-12-08 14:25:00,Storage/Laundry bags
15881,1,2010-12-08 14:25:00,Storage/Laundry bags
15896,7,2010-12-08 14:25:00,Storage/Laundry bags
15897,3,2010-12-08 14:25:00,Storage/Laundry bags
15898,11,2010-12-08 14:25:00,Storage/Laundry bags
15899,4,2010-12-08 14:25:00,Storage/Laundry bags
15900,3,2010-12-08 14:25:00,Storage/Laundry bags
16004,1,2010-12-08 14:25:00,Storage/Laundry bags
16007,1,2010-12-08 14:25:00,Storage/Laundry bags
16008,1,2010-12-08 14:25:00,Storage/Laundry bags
16009,1,2010-12-08 14:25:00,Storage/Laundry bags
16062,1,2010-12-08 14:25:00,Storage/Laundry bags
16101,10,2010-12-08 14:36:00,Storage/Laundry bags
16107,10,2010-12-08 14:36:00,Storage/Laundry bags
16121,2,2010-12-08 14:36:00,Storage/Laundry bags
16125,10,2010-12-08 14:38:00,Storage/Laundry bags
16127,4,2010-12-08 14:38:00,Storage/Laundry bags
16128,2,2010-12-08 14:38:00,Storage/Laundry bags
16129,16,2010-12-08 14:38:00,Storage/Laundry bags
16145,12,2010-12-08 14:43:00,Storage/Laundry bags
16175,2,2010-12-08 14:46:00,Storage/Laundry bags
16234,10,2010-12-08 15:03:00,Storage/Laundry bags
16235,10,2010-12-08 15:03:00,Storage/Laundry bags
16237,5,2010-12-08 15:03:00,Storage/Laundry bags
16238,10,2010-12-08 15:03:00,Storage/Laundry bags
16270,1,2010-12-08 15:17:00,Storage/Laundry bags
16278,3,2010-12-08 15:17:00,Storage/Laundry bags
16289,1,2010-12-08 15:17:00,Storage/Laundry bags
16305,12,2010-12-08 15:25:00,Storage/Laundry bags
16324,12,2010-12-08 15:38:00,Storage/Laundry bags
16325,10,2010-12-08 15:38:00,Storage/Laundry bags
16326,10,2010-12-08 15:38:00,Storage/Laundry bags
16328,10,2010-12-08 15:38:00,Storage/Laundry bags
16329,10,2010-12-08 15:38:00,Storage/Laundry bags
16464,1,2010-12-08 16:11:00,Storage/Laundry bags
16466,1,2010-12-08 16:11:00,Storage/Laundry bags
16467,1,2010-12-08 16:11:00,Storage/Laundry bags
16526,20,2010-12-08 16:34:00,Storage/Laundry bags
16527,20,2010-12-08 16:34:00,Storage/Laundry bags
16528,20,2010-12-08 16:34:00,Storage/Laundry bags
16636,2,2010-12-08 17:20:00,Storage/Laundry bags
16816,24,2010-12-09 10:16:00,Storage/Laundry bags
16846,20,2010-12-09 10:37:00,Storage/Laundry bags
16854,3,2010-12-09 10:42:00,Storage/Laundry bags
16906,2,2010-12-09 11:28:00,Storage/Laundry bags
16907,3,2010-12-09 11:28:00,Storage/Laundry bags
16909,1,2010-12-09 11:28:00,Storage/Laundry bags
16910,1,2010-12-09 11:28:00,Storage/Laundry bags
16911,1,2010-12-09 11:28:00,Storage/Laundry bags
16913,1,2010-12-09 11:28:00,Storage/Laundry bags
16914,1,2010-12-09 11:28:00,Storage/Laundry bags
16917,1,2010-12-09 11:28:00,Storage/Laundry bags
16931,2,2010-12-09 11:28:00,Storage/Laundry bags
16996,8,2010-12-09 12:05:00,Storage/Laundry bags
17019,6,2010-12-09 12:17:00,Storage/Laundry bags
17064,16,2010-12-09 12:17:00,Storage/Laundry bags
17067,16,2010-12-09 12:17:00,Storage/Laundry bags
17234,1,2010-12-09 13:03:00,Storage/Laundry bags
17237,1,2010-12-09 13:03:00,Storage/Laundry bags
17238,1,2010-12-09 13:03:00,Storage/Laundry bags
17239,1,2010-12-09 13:03:00,Storage/Laundry bags
17269,4,2010-12-09 13:08:00,Storage/Laundry bags
17294,1,2010-12-09 13:08:00,Storage/Laundry bags
17297,1,2010-12-09 13:08:00,Storage/Laundry bags
17306,3,2010-12-09 13:08:00,Storage/Laundry bags
17319,3,2010-12-09 13:11:00,Storage/Laundry bags
17323,1,2010-12-09 13:21:00,Storage/Laundry bags
17324,1,2010-12-09 13:21:00,Storage/Laundry bags
17330,1,2010-12-09 13:24:00,Storage/Laundry bags
17341,20,2010-12-09 13:24:00,Storage/Laundry bags
17344,5,2010-12-09 13:24:00,Storage/Laundry bags
17349,5,2010-12-09 13:24:00,Storage/Laundry bags
17357,16,2010-12-09 13:34:00,Storage/Laundry bags
17371,1,2010-12-09 13:34:00,Storage/Laundry bags
17416,2,2010-12-09 13:47:00,Storage/Laundry bags
17424,1,2010-12-09 13:47:00,Storage/Laundry bags
17436,10,2010-12-09 13:57:00,Storage/Laundry bags
17438,10,2010-12-09 13:57:00,Storage/Laundry bags
17542,2,2010-12-09 14:08:00,Storage/Laundry bags
17582,1,2010-12-09 14:09:00,Storage/Laundry bags
17611,7,2010-12-09 14:09:00,Storage/Laundry bags
17641,3,2010-12-09 14:09:00,Storage/Laundry bags
17649,1,2010-12-09 14:09:00,Storage/Laundry bags
17650,14,2010-12-09 14:09:00,Storage/Laundry bags
17652,1,2010-12-09 14:09:00,Storage/Laundry bags
17880,4,2010-12-09 14:09:00,Storage/Laundry bags
17881,2,2010-12-09 14:09:00,Storage/Laundry bags
17892,1,2010-12-09 14:09:00,Storage/Laundry bags
17893,2,2010-12-09 14:09:00,Storage/Laundry bags
17910,1,2010-12-09 14:09:00,Storage/Laundry bags
17911,1,2010-12-09 14:09:00,Storage/Laundry bags
17913,2,2010-12-09 14:09:00,Storage/Laundry bags
17915,1,2010-12-09 14:09:00,Storage/Laundry bags
17928,3,2010-12-09 14:09:00,Storage/Laundry bags
17952,1,2010-12-09 14:09:00,Storage/Laundry bags
17958,1,2010-12-09 14:09:00,Storage/Laundry bags
17959,1,2010-12-09 14:09:00,Storage/Laundry bags
18002,1,2010-12-09 14:09:00,Storage/Laundry bags
18036,2,2010-12-09 14:09:00,Storage/Laundry bags
18037,4,2010-12-09 14:09:00,Storage/Laundry bags
18121,10,2010-12-09 14:15:00,Storage/Laundry bags
18229,2,2010-12-09 14:44:00,Storage/Laundry bags
18277,10,2010-12-09 14:49:00,Storage/Laundry bags
18278,10,2010-12-09 14:49:00,Storage/Laundry bags
18338,8,2010-12-09 14:56:00,Storage/Laundry bags
18343,24,2010-12-09 14:56:00,Storage/Laundry bags
18388,10,2010-12-09 15:21:00,Storage/Laundry bags
18411,8,2010-12-09 15:29:00,Storage/Laundry bags
18412,4,2010-12-09 15:29:00,Storage/Laundry bags
18413,4,2010-12-09 15:29:00,Storage/Laundry bags
18422,20,2010-12-09 15:32:00,Storage/Laundry bags
18428,20,2010-12-09 15:32:00,Storage/Laundry bags
18502,1,2010-12-09 16:26:00,Storage/Laundry bags
18563,1,2010-12-09 16:26:00,Storage/Laundry bags
18589,2,2010-12-09 16:26:00,Storage/Laundry bags
18593,3,2010-12-09 16:26:00,Storage/Laundry bags
18604,1,2010-12-09 16:27:00,Storage/Laundry bags
18658,1,2010-12-09 16:27:00,Storage/Laundry bags
18659,1,2010-12-09 16:27:00,Storage/Laundry bags
18662,1,2010-12-09 16:27:00,Storage/Laundry bags
18672,2,2010-12-09 16:27:00,Storage/Laundry bags
18710,1,2010-12-09 16:31:00,Storage/Laundry bags
18738,3,2010-12-09 16:31:00,Storage/Laundry bags
18744,2,2010-12-09 16:31:00,Storage/Laundry bags
18760,1,2010-12-09 16:31:00,Storage/Laundry bags
18763,1,2010-12-09 16:31:00,Storage/Laundry bags
18764,1,2010-12-09 16:31:00,Storage/Laundry bags
18765,1,2010-12-09 16:31:00,Storage/Laundry bags
18788,6,2010-12-09 16:31:00,Storage/Laundry bags
18799,1,2010-12-09 16:35:00,Storage/Laundry bags
18807,1,2010-12-09 16:35:00,Storage/Laundry bags
18912,1,2010-12-09 17:27:00,Storage/Laundry bags
18913,1,2010-12-09 17:27:00,Storage/Laundry bags
18947,3,2010-12-09 18:58:00,Storage/Laundry bags
18964,3,2010-12-09 18:58:00,Storage/Laundry bags
19001,2,2010-12-09 19:28:00,Storage/Laundry bags
19057,2,2010-12-09 20:01:00,Storage/Laundry bags
19058,2,2010-12-09 20:01:00,Storage/Laundry bags
19059,1,2010-12-09 20:01:00,Storage/Laundry bags
19119,18,2010-12-10 09:35:00,Storage/Laundry bags
19132,24,2010-12-10 09:35:00,Storage/Laundry bags
19179,3,2010-12-10 09:51:00,Storage/Laundry bags
19220,1,2010-12-10 09:51:00,Storage/Laundry bags
19221,1,2010-12-10 09:51:00,Storage/Laundry bags
19225,5,2010-12-10 09:51:00,Storage/Laundry bags
19229,4,2010-12-10 09:51:00,Storage/Laundry bags
19230,5,2010-12-10 09:51:00,Storage/Laundry bags
19311,2,2010-12-10 09:51:00,Storage/Laundry bags
19312,1,2010-12-10 09:51:00,Storage/Laundry bags
19416,2,2010-12-10 09:51:00,Storage/Laundry bags
19417,2,2010-12-10 09:51:00,Storage/Laundry bags
19450,6,2010-12-10 09:51:00,Storage/Laundry bags
19451,2,2010-12-10 09:51:00,Storage/Laundry bags
19452,4,2010-12-10 09:51:00,Storage/Laundry bags
19453,1,2010-12-10 09:51:00,Storage/Laundry bags
19469,1,2010-12-10 09:51:00,Storage/Laundry bags
19482,1,2010-12-10 09:51:00,Storage/Laundry bags
19483,1,2010-12-10 09:51:00,Storage/Laundry bags
19488,2,2010-12-10 09:51:00,Storage/Laundry bags
19489,2,2010-12-10 09:51:00,Storage/Laundry bags
19544,1,2010-12-10 09:51:00,Storage/Laundry bags
19601,1,2010-12-10 09:51:00,Storage/Laundry bags
19602,5,2010-12-10 09:51:00,Storage/Laundry bags
19611,1,2010-12-10 09:51:00,Storage/Laundry bags
19612,2,2010-12-10 09:51:00,Storage/Laundry bags
19718,2,2010-12-10 10:47:00,Storage/Laundry bags
19744,1,2010-12-10 10:52:00,Storage/Laundry bags
19757,1,2010-12-10 10:56:00,Storage/Laundry bags
19820,3,2010-12-10 11:01:00,Storage/Laundry bags
19822,2,2010-12-10 11:01:00,Storage/Laundry bags
19827,5,2010-12-10 11:01:00,Storage/Laundry bags
19866,1,2010-12-10 11:02:00,Storage/Laundry bags
19896,1,2010-12-10 11:11:00,Storage/Laundry bags
19935,1,2010-12-10 11:19:00,Storage/Laundry bags
19959,216,2010-12-10 11:23:00,Storage/Laundry bags
19968,1,2010-12-10 11:24:00,Storage/Laundry bags
19972,1,2010-12-10 11:24:00,Storage/Laundry bags
19985,5,2010-12-10 11:24:00,Storage/Laundry bags
19998,1,2010-12-10 11:24:00,Storage/Laundry bags
20060,1,2010-12-10 11:33:00,Storage/Laundry bags
20081,1,2010-12-10 11:39:00,Storage/Laundry bags
20083,1,2010-12-10 11:39:00,Storage/Laundry bags
20087,1,2010-12-10 11:39:00,Storage/Laundry bags
20102,1,2010-12-10 11:42:00,Storage/Laundry bags
20130,5,2010-12-10 11:44:00,Storage/Laundry bags
20136,5,2010-12-10 11:44:00,Storage/Laundry bags
20183,2,2010-12-10 12:14:00,Storage/Laundry bags
20206,1,2010-12-10 12:20:00,Storage/Laundry bags
20208,1,2010-12-10 12:20:00,Storage/Laundry bags
20209,5,2010-12-10 12:20:00,Storage/Laundry bags
20331,2,2010-12-10 12:58:00,Storage/Laundry bags
20397,6,2010-12-10 13:32:00,Storage/Laundry bags
20430,10,2010-12-10 13:48:00,Storage/Laundry bags
20433,10,2010-12-10 13:48:00,Storage/Laundry bags
20461,1,2010-12-10 13:50:00,Storage/Laundry bags
20481,1,2010-12-10 13:58:00,Storage/Laundry bags
20567,2,2010-12-10 14:54:00,Storage/Laundry bags
20643,1,2010-12-10 14:59:00,Storage/Laundry bags
20654,4,2010-12-10 14:59:00,Storage/Laundry bags
20663,1,2010-12-10 14:59:00,Storage/Laundry bags
20718,6,2010-12-10 14:59:00,Storage/Laundry bags
20790,2,2010-12-10 14:59:00,Storage/Laundry bags
20895,2,2010-12-10 14:59:00,Storage/Laundry bags
20928,2,2010-12-10 14:59:00,Storage/Laundry bags
20929,1,2010-12-10 14:59:00,Storage/Laundry bags
20930,3,2010-12-10 14:59:00,Storage/Laundry bags
20931,1,2010-12-10 14:59:00,Storage/Laundry bags
20932,1,2010-12-10 14:59:00,Storage/Laundry bags
20969,1,2010-12-10 14:59:00,Storage/Laundry bags
20970,1,2010-12-10 14:59:00,Storage/Laundry bags
20981,1,2010-12-10 14:59:00,Storage/Laundry bags
20983,2,2010-12-10 14:59:00,Storage/Laundry bags
21016,4,2010-12-10 14:59:00,Storage/Laundry bags
21094,1,2010-12-10 14:59:00,Storage/Laundry bags
21095,2,2010-12-10 14:59:00,Storage/Laundry bags
21097,1,2010-12-10 14:59:00,Storage/Laundry bags
21098,2,2010-12-10 14:59:00,Storage/Laundry bags
21108,1,2010-12-10 14:59:00,Storage/Laundry bags
21111,12,2010-12-10 15:17:00,Storage/Laundry bags
21123,35,2010-12-10 15:17:00,Storage/Laundry bags
21139,267,2010-12-10 15:17:00,Storage/Laundry bags
21193,47,2010-12-10 15:17:00,Storage/Laundry bags
21194,80,2010-12-10 15:17:00,Storage/Laundry bags
21195,19,2010-12-10 15:17:00,Storage/Laundry bags
21196,4,2010-12-10 15:17:00,Storage/Laundry bags
21197,12,2010-12-10 15:17:00,Storage/Laundry bags
21198,19,2010-12-10 15:17:00,Storage/Laundry bags
21204,70,2010-12-10 15:17:00,Storage/Laundry bags
21214,10,2010-12-10 15:17:00,Storage/Laundry bags
21215,22,2010-12-10 15:17:00,Storage/Laundry bags
21216,18,2010-12-10 15:17:00,Storage/Laundry bags
21260,100,2010-12-10 15:31:00,Storage/Laundry bags
21281,20,2010-12-10 15:45:00,Storage/Laundry bags
21282,40,2010-12-10 15:45:00,Storage/Laundry bags
21283,20,2010-12-10 15:45:00,Storage/Laundry bags
21305,8,2010-12-10 15:45:00,Storage/Laundry bags
21310,8,2010-12-10 15:45:00,Storage/Laundry bags
21347,1,2010-12-10 16:09:00,Storage/Laundry bags
21382,3,2010-12-10 17:14:00,Storage/Laundry bags
21402,5,2010-12-10 17:26:00,Storage/Laundry bags
21406,1,2010-12-12 10:11:00,Storage/Laundry bags
21536,5,2010-12-12 11:06:00,Storage/Laundry bags
21572,2,2010-12-12 11:06:00,Storage/Laundry bags
21620,1,2010-12-12 11:17:00,Storage/Laundry bags
21638,1,2010-12-12 11:17:00,Storage/Laundry bags
21640,1,2010-12-12 11:17:00,Storage/Laundry bags
21642,1,2010-12-12 11:17:00,Storage/Laundry bags
21643,1,2010-12-12 11:17:00,Storage/Laundry bags
21644,1,2010-12-12 11:17:00,Storage/Laundry bags
21645,2,2010-12-12 11:17:00,Storage/Laundry bags
21646,1,2010-12-12 11:17:00,Storage/Laundry bags
21650,4,2010-12-12 11:17:00,Storage/Laundry bags
21652,1,2010-12-12 11:17:00,Storage/Laundry bags
21660,1,2010-12-12 11:17:00,Storage/Laundry bags
21684,1,2010-12-12 11:26:00,Storage/Laundry bags
21734,2,2010-12-12 11:26:00,Storage/Laundry bags
21799,100,2010-12-12 11:44:00,Storage/Laundry bags
21816,60,2010-12-12 11:44:00,Storage/Laundry bags
21817,50,2010-12-12 11:44:00,Storage/Laundry bags
21858,1,2010-12-12 11:54:00,Storage/Laundry bags
21908,1,2010-12-12 12:01:00,Storage/Laundry bags
21930,1,2010-12-12 12:08:00,Storage/Laundry bags
21935,4,2010-12-12 12:08:00,Storage/Laundry bags
21946,2,2010-12-12 12:08:00,Storage/Laundry bags
